ACC,LOSS
0.8798333398232157,0.06489625573158264
0.8799696273509598,0.0648740828037262
0.880008566644601,0.06485556066036224
0.8800280362914217,0.06483743339776993
0.8800669755850629,0.06481955945491791
0.8800669755850629,0.06480187177658081
0.8801059148787042,0.06477946043014526
0.8802032631128072,0.06476188451051712
0.8801643238191659,0.06474469602108002
0.8802227327596277,0.06472774595022202
0.8803006113469102,0.06471096724271774
0.8803200809937308,0.06468836963176727
0.8803979595810132,0.06467170268297195
0.8804368988746544,0.06465542316436768
0.8804368988746544,0.06463935226202011
0.8804758381682957,0.06462346762418747
0.8805342471087575,0.06460076570510864
0.880553716755578,0.06458497792482376
0.8805731864023987,0.06456957012414932
0.880553716755578,0.06455431878566742
0.8805342471087575,0.06453928351402283
0.8805731864023987,0.06451647728681564
0.8805731864023987,0.06450153887271881
0.880651064989681,0.06448693573474884
0.8806705346365017,0.06447251886129379
0.8807094739301429,0.06445825845003128
0.8807094739301429,0.06443538516759872
0.8807094739301429,0.06442124396562576
0.8806900042833223,0.06440742313861847
0.8807678828706047,0.06439375132322311
0.8808652311047077,0.06438025087118149
0.8809236400451695,0.06435735523700714
0.8809820489856314,0.06434392929077148
0.8810209882792727,0.0643308237195015
0.881098866866555,0.06431788951158524
0.8811378061601962,0.06430506706237793
0.8812156847474787,0.06428215652704239
0.8812156847474787,0.06426943093538284
0.8812546240411199,0.06425701081752777
0.8812351543942993,0.06424473971128464
0.8813325026284023,0.06423255801200867
0.8813519722752229,0.06420959532260895
0.8813909115688642,0.06419754028320312
0.8814298508625054,0.0641857236623764
0.881449320509326,0.06417404115200043
0.8814687901561465,0.0641624927520752
0.8815077294497878,0.06413953006267548
